date,tr,net_tr,snp500
9/19/2018,5749.39,5132.13,2907.95
9/20/2018,5794.72,5172.53,2930.75
9/21/2018,5792.72,5170.7,2929.67
9/24/2018,5772.36,5152.54,2919.37
9/25/2018,5765.25,5146.07,2915.56
9/26/2018,5746.27,5129.13,2905.97
9/27/2018,5763.22,5143.98,2914
9/28/2018,5763.42,5144.09,2913.98
10/1/2018,5784.45,5162.85,2924.59
10/2/2018,5782.37,5160.94,2923.43
10/3/2018,5786.48,5164.61,2925.51
10/4/2018,5740.56,5123.26,2901.61
10/5/2018,5708.9,5094.98,2885.57
10/8/2018,5706.66,5092.98,2884.43
10/9/2018,5700.23,5086.8,2880.34
10/10/2018,5512.94,4919.65,2785.68
10/11/2018,5399.54,4818.45,2728.37
10/12/2018,5476.83,4887.26,2767.13
10/15/2018,5444.61,4858.48,2750.79
10/16/2018,5561.8,4963.01,2809.92
10/17/2018,5560.62,4961.9,2809.21
10/18/2018,5481.13,4890.83,2768.78
10/19/2018,5479.3,4889.15,2767.78
10/22/2018,5455.88,4868.22,2755.88
10/23/2018,5426.08,4841.56,2740.69
10/24/2018,5258.61,4692.13,2656.1
10/25/2018,5356.54,4779.51,2705.57
10/26/2018,5263.74,4696.7,2658.69
10/29/2018,5229.28,4665.93,2641.25
10/30/2018,5311.67,4739.33,2682.63
10/31/2018,5369.49,4790.87,2711.74
11/1/2018,5426.33,4841.54,2740.37
11/2/2018,5392.53,4811.26,2723.06
11/5/2018,5422.88,4838.3,2738.31
11/6/2018,5457.25,4868.85,2755.45
11/7/2018,5573.06,4972.15,2813.89
11/8/2018,5562,4961.5,2806.83
11/9/2018,5511.79,4916.45,2781.01
11/12/2018,5403.19,4819.59,2726.22
11/13/2018,5395.37,4812.57,2722.18
11/14/2018,5355.94,4777.02,2701.58
11/15/2018,5414.43,4828.72,2730.2
11/16/2018,5426.86,4839.7,2736.27
11/19/2018,5336.7,4759.25,2690.73
11/20/2018,5240.23,4673.11,2641.89
11/21/2018,5256.61,4687.61,2649.93
11/23/2018,5222.43,4657.05,2632.56
11/26/2018,5304.17,4729.77,2673.45
11/27/2018,5321.52,4745.23,2682.17
11/28/2018,5444.12,4854.46,2743.79
11/29/2018,5433.49,4844.63,2737.76
11/30/2018,5478.91,4884.88,2760.17
12/3/2018,5538.86,4938.32,2790.37
12/4/2018,5359.91,4778.69,2700.06
12/6/2018,5353.43,4772.46,2695.95
12/7/2018,5229.44,4661.7,2633.08
12/10/2018,5238.7,4669.95,2637.72
12/11/2018,5237.1,4668.45,2636.78
12/12/2018,5265.53,4693.78,2651.07
12/13/2018,5265.46,4693.45,2650.54
12/14/2018,5165.6,4604.27,2599.95
12/17/2018,5058.58,4508.8,2545.94
12/18/2018,5059.34,4509.4,2546.16
12/19/2018,4981.92,4440.26,2506.96
12/20/2018,4903.46,4370.3,2467.42
12/21/2018,4802.51,4280.33,2416.62
12/24/2018,4672.66,4164.5,2351.1
12/26/2018,4904.49,4371.1,2467.7
12/27/2018,4946.94,4408.8,2488.83
12/28/2018,4941.61,4403.83,2485.74
12/31/2018,4984.22,4441.63,2506.85
1/2/2019,4990.56,4447.28,2510.03
1/3/2019,4868.3,4337.99,2447.89
1/4/2019,5035.45,4486.93,2531.94
1/7/2019,5070.76,4518.39,2549.69
1/8/2019,5120.04,4562.27,2574.41
1/9/2019,5142.66,4581.99,2584.96
1/10/2019,5165.89,4602.69,2596.64
1/11/2019,5165.15,4602.02,2596.26
1/14/2019,5138.58,4578.2,2582.61
1/15/2019,5193.78,4627.35,2610.3
1/16/2019,5205.45,4637.71,2616.1
1/17/2019,5245.48,4673.24,2635.96
1/18/2019,5314.78,4734.94,2670.71
1/22/2019,5239.75,4668.04,2632.9
1/23/2019,5251.29,4678.32,2638.7
1/24/2019,5258.69,4684.86,2642.33
1/25/2019,5303.51,4724.74,2664.76
1/28/2019,5261.88,4687.66,2643.85
1/29/2019,5254.31,4680.9,2640
1/30/2019,5336.6,4754.05,2681.05
1/31/2019,5383.63,4795.64,2704.1
2/1/2019,5389.19,4800.4,2706.53
2/4/2019,5425.8,4832.98,2724.87
2/5/2019,5451.4,4855.77,2737.7
2/6/2019,5439.8,4845.3,2731.61
2/7/2019,5389.69,4800.45,2706.05
2/8/2019,5395.12,4804.81,2707.88
2/11/2019,5399,4808.26,2709.8
2/12/2019,5468.98,4870.47,2744.73
2/13/2019,5485.97,4885.48,2753.03
2/14/2019,5473.33,4873.71,2745.73
2/15/2019,5533.27,4926.98,2775.6
2/19/2019,5541.98,4934.62,2779.76
2/20/2019,5552.9,4944.06,2784.7
2/21/2019,5533.8,4926.93,2774.88
2/22/2019,5569.45,4958.63,2792.67
2/25/2019,5577.09,4965.21,2796.11
2/26/2019,5572.74,4961.33,2793.9
2/27/2019,5570.57,4959.17,2792.38
2/28/2019,5556.49,4946.19,2784.49
3/1/2019,5595.11,4980.49,2803.69
3/4/2019,5573.53,4961.24,2792.81
3/5/2019,5567.4,4955.74,2789.65
3/6/2019,5531.34,4923.57,2771.45
3/7/2019,5487.56,4884.28,2748.93
3/8/2019,5476.39,4874.2,2743.07
3/11/2019,5556.77,4945.72,2783.3
3/12/2019,5573.44,4960.5,2791.52
3/13/2019,5612.56,4995.21,2810.92
3/14/2019,5609.59,4992.06,2808.48
3/15/2019,5637.77,5017.08,2822.48
3/18/2019,5658.73,5035.71,2832.94
3/19/2019,5658.15,5035.15,2832.57
3/20/2019,5641.74,5020.49,2824.23
3/21/2019,5703.28,5075.16,2854.88
3/22/2019,5595.5,4979.14,2800.71
3/25/2019,5591.23,4975.23,2798.36
3/26/2019,5631.39,5010.96,2818.46
3/27/2019,5605.32,4987.74,2805.37
3/28/2019,5626.32,5006.19,2815.44
3/29/2019,5664.46,5040.06,2834.4
4/1/2019,5730.04,5098.4,2867.19
4/2/2019,5730.35,5098.62,2867.24
4/3/2019,5742.67,5109.58,2873.4
4/4/2019,5755.96,5121.05,2879.39
4/5/2019,5782.7,5144.83,2892.74
4/8/2019,5788.86,5150.28,2895.77
4/9/2019,5755.49,5120.13,2878.2
4/10/2019,5775.99,5138.23,2888.21
4/11/2019,5776.28,5138.47,2888.32
4/12/2019,5815.04,5172.8,2907.41
4/15/2019,5811.51,5169.63,2905.58
4/16/2019,5814.46,5172.25,2907.06
4/17/2019,5801.83,5160.86,2900.45
4/18/2019,5811.13,5169.09,2905.03
4/22/2019,5817.16,5174.42,2907.97
4/23/2019,5868.88,5220.34,2933.68
4/24/2019,5856.03,5208.91,2927.25
4/25/2019,5853.87,5206.99,2926.17
4/26/2019,5881.48,5231.5,2939.88
4/29/2019,5888.05,5237.27,2943.03
4/30/2019,5893.81,5242.36,2945.83
5/1/2019,5849.65,5203.06,2923.73
5/2/2019,5837.46,5192.15,2917.52
5/3/2019,5894.3,5242.56,2945.64
5/6/2019,5868.45,5219.43,2932.47
5/7/2019,5771.59,5133.27,2884.05
5/8/2019,5762.48,5125.13,2879.42
5/9/2019,5747.08,5110.89,2870.72
5/10/2019,5770.44,5131.14,2881.4
5/13/2019,5631.41,5007.45,2811.87
5/14/2019,5677.2,5048,2834.41
5/15/2019,5711.49,5078.19,2850.96
5/16/2019,5763.95,5124.38,2876.32
5/17/2019,5730.89,5094.84,2859.53
5/20/2019,5692.3,5060.51,2840.23
5/21/2019,5740.81,5103.59,2864.36
5/22/2019,5724.71,5089.25,2856.27
5/23/2019,5657.1,5028.99,2822.24
5/24/2019,5665.6,5036.32,2826.06
5/28/2019,5618.18,4994.15,2802.39
5/29/2019,5579.51,4959.74,2783.02
5/30/2019,5591.97,4970.62,2788.86
5/31/2019,5519.27,4905.71,2752.06
6/3/2019,5504.05,4892.16,2744.45
6/4/2019,5622.31,4997.2,2803.27
6/5/2019,5668.89,5038.41,2826.15
6/6/2019,5705.22,5070.29,2843.49
6/7/2019,5765.66,5123.86,2873.34
6/10/2019,5792.56,5147.76,2886.73
6/11/2019,5790.83,5146.14,2885.72
6/12/2019,5779.12,5135.71,2879.84
6/13/2019,5804.53,5157.83,2891.64
6/14/2019,5795.96,5150.01,2886.98
6/17/2019,5801.4,5154.83,2889.67
6/18/2019,5857.95,5205.03,2917.75
6/19/2019,5875.45,5220.57,2926.46
6/20/2019,5931.66,5270.37,2954.18
6/21/2019,5924.54,5263.95,2950.46
6/24/2019,5914.29,5254.84,2945.35
6/25/2019,5858.13,5204.95,2917.38
6/26/2019,5850.9,5198.52,2913.78
6/27/2019,5874.15,5218.94,2924.92
6/28/2019,5908.25,5249.16,2941.76
7/1/2019,5953.63,5289.47,2964.33
7/2/2019,5971.29,5305.1,2973.01
7/3/2019,6018.54,5346.7,2995.82
7/5/2019,6008.31,5337.43,2990.41
7/8/2019,5979.34,5311.67,2975.95
7/9/2019,5988.48,5319.33,2979.63
7/10/2019,6015.56,5343.37,2993.07
7/11/2019,6029.33,5355.59,2999.91
7/12/2019,6057.77,5380.7,3013.77
7/15/2019,6058.83,5381.64,3014.3
7/16/2019,6038.4,5363.44,3004.04
7/17/2019,5999.05,5328.47,2984.42
7/18/2019,6021.15,5347.94,2995.11
7/19/2019,5984.2,5315.05,2976.61
7/22/2019,6001.28,5330.18,2985.03
7/23/2019,6042.48,5366.75,3005.47
7/24/2019,6071.05,5392.05,3019.56
7/25/2019,6039.13,5363.7,3003.67
7/26/2019,6083.82,5403.37,3025.86
7/29/2019,6074.01,5394.65,3020.97
7/30/2019,6058.96,5381.12,3013.18
7/31/2019,5993.17,5322.65,2980.38
8/1/2019,5939.83,5275.12,2953.56
8/2/2019,5897.1,5237.03,2932.05
8/5/2019,5721.8,5081.27,2844.74
8/6/2019,5796.72,5147.69,2881.77
8/7/2019,5801.32,5151.74,2883.98
8/8/2019,5911.66,5249.32,2938.09
8/9/2019,5873.47,5215.16,2918.65
8/12/2019,5804.25,5153.43,2883.75
8/13/2019,5890.16,5229.65,2926.32
8/14/2019,5719.3,5077.5,2840.6
8/15/2019,5734.49,5090.69,2847.6
8/16/2019,5818.17,5164.72,2888.68
8/19/2019,5888.93,5227.45,2923.65
8/20/2019,5842.76,5186.35,2900.51
8/21/2019,5891.19,5229.27,2924.43
8/22/2019,5888.37,5226.73,2922.95
8/23/2019,5735.63,5091.14,2847.11
8/26/2019,5799.34,5147.5,2878.38
8/27/2019,5780.79,5131.02,2869.16
8/28/2019,5818.84,5164.74,2887.94
8/29/2019,5893.65,5230.88,2924.58
8/30/2019,5898.23,5234.74,2926.46
9/3/2019,5857.95,5198.88,2906.27
9/4/2019,5921.96,5255.55,2937.78
9/5/2019,6000.38,5324.78,2976
9/6/2019,6006.07,5329.77,2978.71
9/9/2019,6005.99,5329.57,2978.43
9/10/2019,6008.12,5331.41,2979.39
9/11/2019,6051.87,5370.14,3000.93
9/12/2019,6070.23,5386.19,3009.57
9/13/2019,6067.5,5383.33,3007.39
9/16/2019,6048.67,5366.56,2997.96
9/17/2019,6064.31,5380.43,3005.7
9/18/2019,6066.42,5382.3,3006.73
9/19/2019,6066.9,5382.63,3006.79
9/20/2019,6037.5,5356.46,2992.07
9/23/2019,6036.9,5355.94,2991.78
9/24/2019,5986.58,5311.16,2966.6
9/25/2019,6023.46,5343.87,2984.87
9/26/2019,6009.19,5331.12,2977.62
9/27/2019,5978.11,5303.32,2961.79
9/30/2019,6008.59,5330.28,2976.74
10/1/2019,5935.2,5265.1,2940.25
10/2/2019,5828.93,5170.83,2887.61
10/3/2019,5876.86,5212.97,2910.63
10/4/2019,5960.43,5287.09,2952.01
10/7/2019,5933.76,5263.42,2938.79
10/8/2019,5841.57,5181.61,2893.06
10/9/2019,5896.6,5229.93,2919.4
10/10/2019,5934.56,5263.57,2938.13
10/11/2019,6000.04,5321.49,2970.27
10/14/2019,5991.72,5314.11,2966.15
10/15/2019,6051.39,5367.03,2995.68
10/16/2019,6039.69,5356.55,2989.69
10/17/2019,6056.84,5371.64,2997.95
10/18/2019,6033.26,5350.68,2986.2
10/21/2019,6074.9,5387.56,3006.72
10/22/2019,6053.42,5368.45,2995.99
10/23/2019,6070.87,5383.88,3004.52
10/24/2019,6082.54,5394.22,3010.29
10/25/2019,6107.42,5416.26,3022.55
10/28/2019,6141.51,5446.49,3039.42
10/29/2019,6136.47,5442,3036.89
10/30/2019,6156.93,5460.01,3046.77
10/31/2019,6138.73,5443.77,3037.56
11/1/2019,6198.59,5496.7,3066.91
11/4/2019,6221.63,5517.11,3078.27
11/5/2019,6214.28,5510.58,3074.62
11/6/2019,6219.1,5514.73,3076.78
11/7/2019,6238.99,5531.6,3085.18
11/8/2019,6256.11,5546.48,3093.08
11/11/2019,6243.81,5535.58,3087.01
11/12/2019,6253.91,5544.45,3091.84
11/13/2019,6258.58,5548.53,3094.04
11/14/2019,6265.42,5554.17,3096.63
11/15/2019,6314.74,5597.59,3120.46
11/18/2019,6318.02,5600.47,3122.03
11/19/2019,6314.66,5597.39,3120.18
11/20/2019,6292.17,5577.13,3108.46
11/21/2019,6282.59,5568.54,3103.54
11/22/2019,6296.34,5580.7,3110.29
11/25/2019,6344.36,5623.07,3133.64
11/26/2019,6358.46,5635.51,3140.52
11/27/2019,6385.76,5659.51,3153.63
11/29/2019,6361.56,5637.69,3140.98
12/2/2019,6306.88,5589.17,3113.87
12/3/2019,6265.22,5552.19,3093.2
12/4/2019,6305.49,5587.71,3112.76
12/5/2019,6316.69,5597.17,3117.43
12/6/2019,6374.7,5648.49,3145.91
12/9/2019,6355.07,5630.96,3135.96
12/10/2019,6348.31,5624.91,3132.52
12/11/2019,6366.84,5641.31,3141.63
12/12/2019,6422.35,5690.25,3168.57
12/13/2019,6423.93,5691.35,3168.8
12/16/2019,6470.03,5732.15,3191.45
12/17/2019,6472.24,5734.1,3192.52
12/18/2019,6470,5731.96,3191.14
12/19/2019,6499.26,5757.78,3205.37
12/20/2019,6531.75,5786.47,3221.22
12/23/2019,6537.4,5791.47,3224.01
12/24/2019,6536.58,5790.63,3223.38
12/26/2019,6570.71,5820.7,3239.91
12/27/2019,6571.03,5820.96,3240.02
12/30/2019,6533.91,5787.84,3221.29
12/31/2019,6553.57,5805.15,3230.78
1/2/2020,6609.29,5854.29,3257.85
1/3/2020,6563.32,5813.39,3234.85
1/6/2020,6586.54,5833.95,3246.28
1/7/2020,6568.74,5818.01,3237.18
1/8/2020,6601.15,5846.66,3253.05
1/9/2020,6646.84,5886.66,3274.7
1/10/2020,6627.87,5869.86,3265.35
1/13/2020,6674.13,5910.82,3288.13
1/14/2020,6664.66,5902.27,3283.15
1/15/2020,6677.25,5913.38,3289.29
1/16/2020,6733.35,5963,3316.81
1/17/2020,6759.51,5986.13,3329.62
1/21/2020,6741.71,5970.33,3320.79
1/22/2020,6743.9,5972.2,3321.75
1/23/2020,6752.09,5979.32,3325.54
1/24/2020,6691.22,5925.37,3295.47
1/27/2020,6585.95,5832.15,3243.63
1/28/2020,6652.3,5890.88,3276.24
1/29/2020,6646.69,5885.86,3273.4
1/30/2020,6668.52,5904.93,3283.66
1/31/2020,6551,5800.72,3225.52
2/3/2020,6598.63,5842.87,3248.92
2/4/2020,6697.49,5930.4,3297.59
2/5/2020,6772.98,5997.22,3334.69
2/6/2020,6796.64,6017.86,3345.78
2/7/2020,6761.26,5986.18,3327.71
2/10/2020,6811.83,6030.68,3352.09
2/11/2020,6823.59,6041.02,3357.75
2/12/2020,6867.92,6080.21,3379.45
2/13/2020,6858.92,6071.65,3373.94
2/14/2020,6872.68,6083.54,3380.16
2/18/2020,6853.04,6066.04,3370.29
2/19/2020,6886.47,6095.32,3386.15
2/20/2020,6860.52,6072.27,3373.23
2/21/2020,6788.6,6008.54,3337.75
2/24/2020,6561.94,5807.7,3225.89
2/25/2020,6363.37,5631.92,3128.21
2/26/2020,6339.38,5610.67,3116.39
2/27/2020,6060.67,5363.67,2978.76
2/28/2020,6011.73,5320.09,2954.22
